Date,Quarter,Close,PE,Median_PE_90,Median_PE_180,Median_PE_365
2005-01-03,2005-Q1,34.835,4.207125603864735,,,
2005-01-04,2005-Q1,35.19,4.25,,,
2005-01-05,2005-Q1,34.31,4.143719806763285,,,
2005-01-06,2005-Q1,32.445,3.918478260869565,,,
2005-01-07,2005-Q1,33.06,3.992753623188406,,,
2005-01-10,2005-Q1,32.205,3.889492753623189,,,
2005-01-11,2005-Q1,31.425,3.795289855072464,,,
2005-01-12,2005-Q1,30.525,3.686594202898551,,,
2005-01-13,2005-Q1,31.455,3.7989130434782608,,,
2005-01-14,2005-Q1,31.38,3.789855072463768,,,
2005-01-17,2005-Q1,31.065,3.751811594202899,,,
2005-01-18,2005-Q1,31.85,3.846618357487923,,,
2005-01-19,2005-Q1,31.105,3.756642512077295,,,
2005-01-20,2005-Q1,30.49,3.6823671497584543,,,
2005-01-21,2005-Q1,30.49,3.6823671497584543,,,
2005-01-24,2005-Q1,29.605,3.57548309178744,,,
2005-01-25,2005-Q1,30.71,3.708937198067633,,,
2005-01-26,2005-Q1,30.71,3.708937198067633,,,
2005-01-27,2005-Q1,30.915,3.733695652173913,,,
2005-01-28,2005-Q1,31.32,3.7826086956521743,,,
2005-01-31,2005-Q1,34.525,4.169685990338165,,,
2005-02-01,2005-Q1,34.39,4.153381642512078,,,
2005-02-02,2005-Q1,34.48,4.164251207729468,,,
2005-02-03,2005-Q1,34.615,4.180555555555556,,,
2005-02-04,2005-Q1,34.475,4.163647342995169,,,
2005-02-07,2005-Q1,35.445,4.280797101449275,,,
2005-02-08,2005-Q1,35.38,4.272946859903382,,,
2005-02-09,2005-Q1,34.95,4.221014492753624,,,
2005-02-10,2005-Q1,35.095,4.238526570048309,,,
2005-02-11,2005-Q1,34.94,4.219806763285024,,,
2005-02-14,2005-Q1,35.855,4.330314009661835,,,
2005-02-15,2005-Q1,35.32,4.265700483091788,,,
2005-02-16,2005-Q1,36.015,4.349637681159421,,,
2005-02-17,2005-Q1,36.735,4.436594202898551,,,
2005-02-18,2005-Q1,36.775,4.441425120772947,,,
2005-02-21,2005-Q1,36.025,4.350845410628019,,,
2005-02-22,2005-Q1,35.53,4.291062801932368,,,
2005-02-23,2005-Q1,35.62,4.301932367149759,,,
2005-02-24,2005-Q1,36.855,4.451086956521739,,,
2005-02-25,2005-Q1,38.93,4.701690821256039,,,
2005-02-28,2005-Q1,40.38,4.876811594202899,,,
2005-03-01,2005-Q1,40.005,13.424496644295305,,,
2005-03-02,2005-Q1,40.68,13.651006711409396,,,
2005-03-03,2005-Q1,43.365,14.552013422818792,,,
2005-03-04,2005-Q1,47.16,15.825503355704695,,,
2005-03-07,2005-Q1,47.72,16.013422818791945,,,
2005-03-08,2005-Q1,49.075,16.46812080536913,,,
2005-03-09,2005-Q1,49.005,16.444630872483224,,,
2005-03-10,2005-Q1,47.195,15.837248322147651,,,
2005-03-11,2005-Q1,46.935,15.75,,,
2005-03-14,2005-Q1,46.58,15.630872483221475,,,
2005-03-15,2005-Q1,46.405,15.572147651006713,,,
2005-03-16,2005-Q1,48.325,16.216442953020135,,,
2005-03-17,2005-Q1,48.08,16.13422818791946,,,
2005-03-18,2005-Q1,47.465,15.927852348993287,,,
2005-03-21,2005-Q1,45.775,15.360738255033556,,,
2005-03-22,2005-Q1,43.91,14.73489932885906,,,
2005-03-23,2005-Q1,42.43,14.238255033557047,,,
2005-03-24,2005-Q1,43.645,14.645973154362418,,,
