Date,Quarter,Close,PE,Median_PE_90,Median_PE_180,Median_PE_365
2005-01-03,2005-Q1,7.0675,3.5875634517766497,,,
2005-01-04,2005-Q1,7.0325,3.5697969543147208,,,
2005-01-05,2005-Q1,6.525,3.3121827411167515,,,
2005-01-06,2005-Q1,6.315,3.205583756345178,,,
2005-01-07,2005-Q1,6.3875,3.2423857868020307,,,
2005-01-10,2005-Q1,6.3225,3.2093908629441623,,,
2005-01-11,2005-Q1,6.335,3.215736040609137,,,
2005-01-12,2005-Q1,6.0025,3.0469543147208125,,,
2005-01-13,2005-Q1,6.125,3.1091370558375635,,,
2005-01-14,2005-Q1,6.345,3.2208121827411165,,,
2005-01-17,2005-Q1,6.3375,3.217005076142132,,,
2005-01-18,2005-Q1,6.35,3.2233502538071064,,,
2005-01-19,2005-Q1,6.1775,3.135786802030457,,,
2005-01-20,2005-Q1,6.065,3.078680203045685,,,
2005-01-21,2005-Q1,6.065,3.078680203045685,,,
2005-01-24,2005-Q1,5.955,3.0228426395939088,,,
2005-01-25,2005-Q1,5.9575,3.024111675126904,,,
2005-01-26,2005-Q1,5.9575,3.024111675126904,,,
2005-01-27,2005-Q1,6.065,3.078680203045685,,,
2005-01-28,2005-Q1,6.11,3.101522842639594,,,
2005-01-31,2005-Q1,6.48,3.2893401015228427,,,
2005-02-01,2005-Q1,6.5,3.299492385786802,,,
2005-02-02,2005-Q1,6.6175,3.3591370558375635,,,
2005-02-03,2005-Q1,6.3775,3.237309644670051,,,
2005-02-04,2005-Q1,6.4,3.248730964467005,,,
2005-02-07,2005-Q1,6.22,3.1573604060913705,,,
2005-02-08,2005-Q1,6.21,3.152284263959391,,,
2005-02-09,2005-Q1,6.3375,3.217005076142132,,,
2005-02-10,2005-Q1,6.3175,3.2068527918781724,,,
2005-02-11,2005-Q1,6.2975,3.196700507614213,,,
2005-02-14,2005-Q1,6.7025,3.4022842639593907,,,
2005-02-15,2005-Q1,6.3925,3.24492385786802,,,
2005-02-16,2005-Q1,6.46,3.279187817258883,,,
2005-02-17,2005-Q1,6.5025,3.3007614213197973,,,
2005-02-18,2005-Q1,6.4,3.248730964467005,,,
2005-02-21,2005-Q1,6.1925,3.1434010152284264,,,
2005-02-22,2005-Q1,6.285,3.190355329949239,,,
2005-02-23,2005-Q1,6.4725,3.285532994923858,,,
2005-02-24,2005-Q1,6.485,3.2918781725888326,,,
2005-02-25,2005-Q1,6.3625,3.229695431472081,,,
2005-02-28,2005-Q1,6.265,3.1802030456852792,,,
2005-03-01,2005-Q1,6.185,1.5423940149625934,,,
2005-03-02,2005-Q1,6.2375,1.555486284289277,,,
2005-03-03,2005-Q1,6.2025,1.546758104738155,,,
2005-03-04,2005-Q1,6.485,1.617206982543641,,,
2005-03-07,2005-Q1,6.405,1.5972568578553616,,,
2005-03-08,2005-Q1,6.3425,1.5816708229426435,,,
2005-03-09,2005-Q1,6.25,1.5586034912718203,,,
2005-03-10,2005-Q1,6.2,1.546134663341646,,,
2005-03-11,2005-Q1,6.2575,1.560473815461347,,,
2005-03-14,2005-Q1,6.175,1.5399002493765586,,,
2005-03-15,2005-Q1,6.2425,1.5567331670822944,,,
2005-03-16,2005-Q1,7.2275,1.802369077306733,,,
2005-03-17,2005-Q1,6.785,1.6920199501246884,,,
2005-03-18,2005-Q1,6.4875,1.6178304239401498,,,
2005-03-21,2005-Q1,6.555,1.6346633416458851,,,
2005-03-22,2005-Q1,6.4025,1.596633416458853,,,
2005-03-23,2005-Q1,6.255,1.559850374064838,,,
2005-03-24,2005-Q1,6.1025,1.5218204488778055,,,
2005-03-25,2005-Q1,6.1025,1.5218204488778055,,,
2005-03-28,2005-Q1,6.205,1.5473815461346634,,,
2005-03-29,2005-Q1,5.915,1.4750623441396509,,,
2005-03-30,2005-Q1,5.945,1.4825436408977557,,,
2005-03-31,2005-Q1,6.2075,1.548004987531172,,,
2005-04-01,2005-Q2,6.1925,1.5442643391521198,,,
2005-04-04,2005-Q2,6.275,1.564837905236908,,,
2005-04-05,2005-Q2,6.3575,1.5854114713216958,,,
2005-04-06,2005-Q2,6.32,1.576059850374065,,,
2005-04-07,2005-Q2,6.3375,1.580423940149626,,,
2005-04-08,2005-Q2,6.4875,1.6178304239401498,,,
2005-04-11,2005-Q2,6.6,1.6458852867830425,,,
2005-04-12,2005-Q2,6.795,1.6945137157107233,,,
2005-04-13,2005-Q2,6.6575,1.6602244389027432,,,
2005-04-14,2005-Q2,6.6575,1.6602244389027432,,,
2005-04-15,2005-Q2,6.45,1.6084788029925188,,,
2005-04-18,2005-Q2,6.4125,1.5991271820448878,,,
2005-04-19,2005-Q2,6.305,1.5723192019950123,,,
2005-04-20,2005-Q2,6.25,1.5586034912718203,,,
2005-04-21,2005-Q2,6.2975,1.5704488778054864,,,
2005-04-22,2005-Q2,6.3025,1.5716957605985038,,,
2005-04-25,2005-Q2,7.14,1.7805486284289278,,,
2005-04-26,2005-Q2,8.11,2.0224438902743143,,,
2005-04-27,2005-Q2,8.12,2.024937655860349,,,
2005-04-28,2005-Q2,7.7325,1.9283042394014964,,,
2005-04-29,2005-Q2,7.5425,1.880922693266833,,,
2005-05-02,2005-Q2,7.5175,1.8746882793017456,,,
2005-05-03,2005-Q2,7.47,1.86284289276808,,,
2005-05-04,2005-Q2,7.6,1.8952618453865333,,,
2005-05-05,2005-Q2,7.5775,1.889650872817955,,,
2005-05-06,2005-Q2,7.52,1.8753117206982544,1.892456359102244,,
