Date,Quarter,Close,PE,Median_PE_90,Median_PE_180,Median_PE_365
2005-01-03,2005-Q1,41.970774,8.229563529411765,,,
2005-01-04,2005-Q1,42.633886,8.359585490196078,,,
2005-01-05,2005-Q1,42.100614,8.255022352941177,,,
2005-01-06,2005-Q1,41.822386,8.200467843137256,,,
2005-01-07,2005-Q1,41.919766,8.219561960784315,,,
2005-01-10,2005-Q1,41.576617,8.152277843137256,,,
2005-01-11,2005-Q1,40.811489,8.00225274509804,,,
2005-01-12,2005-Q1,39.578009,7.760393921568628,,,
2005-01-13,2005-Q1,39.860874,7.815857647058825,,,
2005-01-14,2005-Q1,39.6893,7.782215686274511,,,
2005-01-17,2005-Q1,38.993729,7.645829215686275,,,
2005-01-18,2005-Q1,38.534652,7.55581411764706,,,
2005-01-19,2005-Q1,38.928809,7.633099803921569,,,
2005-01-20,2005-Q1,38.887075,7.6249166666666675,,,
2005-01-21,2005-Q1,38.887075,7.6249166666666675,,,
2005-01-24,2005-Q1,38.947357,7.636736666666667,,,
2005-01-25,2005-Q1,38.798969,7.607640980392158,,,
2005-01-26,2005-Q1,38.798969,7.607640980392158,,,
2005-01-27,2005-Q1,39.318329,7.709476274509804,,,
2005-01-28,2005-Q1,39.693937,7.783124901960784,,,
2005-01-31,2005-Q1,42.276826,8.289573725490197,,,
2005-02-01,2005-Q1,43.046591,8.440508039215686,,,
2005-02-02,2005-Q1,43.501031,8.529613921568627,,,
2005-02-03,2005-Q1,44.813342,8.786929803921568,,,
2005-02-04,2005-Q1,44.368177,8.69964254901961,,,
2005-02-07,2005-Q1,43.987931,8.625084509803923,,,
2005-02-08,2005-Q1,44.001842,8.627812156862745,,,
2005-02-09,2005-Q1,43.501031,8.529613921568627,,,
2005-02-10,2005-Q1,43.329457,8.495971960784313,,,
2005-02-11,2005-Q1,43.575225,8.544161764705883,,,
2005-02-14,2005-Q1,43.858091,8.59962568627451,,,
2005-02-15,2005-Q1,44.539751,8.733284509803923,,,
2005-02-16,2005-Q1,45.142579,8.851486078431373,,,
2005-02-17,2005-Q1,45.142579,8.851486078431373,,,
2005-02-18,2005-Q1,45.198225,8.86239705882353,,,
2005-02-21,2005-Q1,45.049837,8.83330137254902,,,
2005-02-22,2005-Q1,45.856699,8.991509607843138,,,
2005-02-23,2005-Q1,47.433328,9.30065254901961,,,
2005-02-24,2005-Q1,48.30511,9.471590196078433,,,
2005-02-25,2005-Q1,46.338962,9.086070980392158,,,
2005-02-28,2005-Q1,45.912345,9.002420588235296,,,
2005-03-01,2005-Q1,43.960108,10.223280930232558,,,
2005-03-02,2005-Q1,44.627857,10.378571395348835,,,
2005-03-03,2005-Q1,44.488742,10.346219069767445,,,
2005-03-04,2005-Q1,44.595397,10.371022558139536,,,
2005-03-07,2005-Q1,44.33108,10.309553488372094,,,
2005-03-08,2005-Q1,44.845802,10.429256279069769,,,
2005-03-09,2005-Q1,43.862728,10.20063441860465,,,
2005-03-10,2005-Q1,43.371191,10.086323488372097,,,
2005-03-11,2005-Q1,42.012508,9.770350697674418,,,
2005-03-14,2005-Q1,42.174808,9.80809488372093,,,
2005-03-15,2005-Q1,41.854846,9.733685116279071,,,
2005-03-16,2005-Q1,41.655449,9.687313720930232,,,
2005-03-17,2005-Q1,40.649189,9.45329976744186,,,
2005-03-18,2005-Q1,40.380234,9.390752093023256,,,
2005-03-21,2005-Q1,40.180837,9.34438069767442,,,
2005-03-22,2005-Q1,39.707849,9.234383488372094,,,
2005-03-23,2005-Q1,39.3647,9.154581395348837,,,
2005-03-24,2005-Q1,39.420346,9.167522325581396,,,
2005-03-25,2005-Q1,39.420346,9.167522325581396,,,
2005-03-28,2005-Q1,39.805229,9.25703,,,
2005-03-29,2005-Q1,39.999989,9.302323023255816,,,
2005-03-30,2005-Q1,39.527,9.19232558139535,,,
2005-03-31,2005-Q1,39.142117,9.102817906976744,,,
2005-04-01,2005-Q2,39.860874,9.26997069767442,,,
2005-04-04,2005-Q2,40.426606,9.401536279069768,,,
2005-04-05,2005-Q2,39.930432,9.286146976744186,,,
2005-04-06,2005-Q2,39.88406,9.275362790697674,,,
2005-04-07,2005-Q2,40.134466,9.333596744186048,,,
2005-04-08,2005-Q2,40.607454,9.443593953488373,,,
2005-04-11,2005-Q2,41.001611,9.535258372093024,,,
2005-04-12,2005-Q2,41.469963,9.644177441860466,,,
2005-04-13,2005-Q2,41.330849,9.61182534883721,,,
2005-04-14,2005-Q2,41.330849,9.61182534883721,,,
2005-04-15,2005-Q2,40.231846,9.356243255813954,,,
2005-04-18,2005-Q2,39.726397,9.238696976744189,,,
2005-04-19,2005-Q2,39.842326,9.265657209302326,,,
2005-04-20,2005-Q2,39.499177,9.18585511627907,,,
2005-04-21,2005-Q2,39.930432,9.286146976744186,,,
2005-04-22,2005-Q2,40.236483,9.357321627906977,,,
2005-04-25,2005-Q2,39.717123,9.23654023255814,,,
2005-04-26,2005-Q2,39.768132,9.248402790697677,,,
2005-04-27,2005-Q2,39.703212,9.23330511627907,,,
2005-04-28,2005-Q2,39.703212,9.23330511627907,,,
2005-04-29,2005-Q2,39.081835,9.088798837209302,,,
2005-05-02,2005-Q2,38.914897,9.04997604651163,,,
2005-05-03,2005-Q2,39.939706,9.288303720930234,,,
2005-05-04,2005-Q2,40.667737,9.457613255813955,,,
2005-05-05,2005-Q2,41.224194,9.587021860465116,,,
2005-05-06,2005-Q2,42.007871,9.769272325581396,9.176688720930231,,
2005-05-09,2005-Q2,42.369568,9.853387906976744,9.18909034883721,,
2005-05-10,2005-Q2,42.425214,9.866328837209302,9.21281534883721,,
2005-05-11,2005-Q2,42.768363,9.94613093023256,9.23330511627907,,
2005-05-12,2005-Q2,42.337108,9.845839069767443,9.233844302325585,,
2005-05-13,2005-Q2,42.517957,9.887896976744187,9.235461860465117,,
2005-05-16,2005-Q2,42.471586,9.877113023255816,9.237618604651164,,
2005-05-17,2005-Q2,41.432866,9.63555023255814,9.243549883720933,,
2005-05-18,2005-Q2,41.367946,9.620452558139537,9.252716395348838,,
2005-05-19,2005-Q2,41.423591,9.633393255813957,9.261343604651165,,
2005-05-20,2005-Q2,40.774391,9.482416511627909,9.267813953488371,,
2005-05-23,2005-Q2,40.635277,9.450064418604653,9.272666744186049,,
2005-05-24,2005-Q2,40.139103,9.33467511627907,9.280754883720933,,
