Date,Quarter,Close,PE,Median_PE_90,Median_PE_180,Median_PE_365
2005-01-03,2005-Q1,13.575599,6.7877995,,,
2005-01-04,2005-Q1,13.420606,6.710303,,,
2005-01-05,2005-Q1,12.672991,6.3364955,,,
2005-01-06,2005-Q1,12.454177,6.2270885,,,
2005-01-07,2005-Q1,12.773281,6.3866405,,,
2005-01-10,2005-Q1,12.855336,6.427668,,,
2005-01-11,2005-Q1,12.663874,6.331937,,,
2005-01-12,2005-Q1,12.290066,6.145033,,,
2005-01-13,2005-Q1,12.590935,6.2954675,,,
2005-01-14,2005-Q1,12.335652,6.167826,,,
2005-01-17,2005-Q1,12.271831,6.1359155,,,
2005-01-18,2005-Q1,12.363004,6.181502,,,
2005-01-19,2005-Q1,12.290066,6.145033,,,
2005-01-20,2005-Q1,12.162424,6.081212,,,
2005-01-21,2005-Q1,12.162424,6.081212,,,
2005-01-24,2005-Q1,12.189776,6.094888,,,
2005-01-25,2005-Q1,12.262714,6.131357,,,
2005-01-26,2005-Q1,12.262714,6.131357,,,
2005-01-27,2005-Q1,12.016548,6.008274,,,
2005-01-28,2005-Q1,12.107721,6.0538605,,,
2005-01-31,2005-Q1,12.135072,6.067536,,,
2005-02-01,2005-Q1,12.226245,6.1131225,,,
2005-02-02,2005-Q1,12.208011,6.1040055,,,
2005-02-03,2005-Q1,12.60917,6.304585,,,
2005-02-04,2005-Q1,12.290066,6.145033,,,
2005-02-07,2005-Q1,12.253597,6.1267985,,,
2005-02-08,2005-Q1,12.463294,6.231647,,,
2005-02-09,2005-Q1,13.165323,6.5826615,,,
2005-02-10,2005-Q1,13.265613,6.6328065,,,
2005-02-11,2005-Q1,13.411489,6.7057445,,,
2005-02-14,2005-Q1,13.265613,6.6328065,,,
2005-02-15,2005-Q1,13.092385,6.5461925,,,
2005-02-16,2005-Q1,12.900922,6.450461,,,
2005-02-17,2005-Q1,12.87357,6.436785,,,
2005-02-18,2005-Q1,12.919157,6.4595785,,,
2005-02-21,2005-Q1,12.837101,6.4185505,,,
2005-02-22,2005-Q1,13.302082,6.651041,,,
2005-02-23,2005-Q1,13.466192,6.733096,,,
2005-02-24,2005-Q1,13.356785,6.6783925,,,
2005-02-25,2005-Q1,13.101502,6.550751,,,
2005-02-28,2005-Q1,13.055916,6.527958,,,
2005-03-01,2005-Q1,13.001212,6.132647169811321,,,
2005-03-02,2005-Q1,13.265613,6.257364622641509,,,
2005-03-03,2005-Q1,13.63942,6.433688679245282,,,
2005-03-04,2005-Q1,13.803531,6.511099528301886,,,
2005-03-07,2005-Q1,13.985876,6.597111320754716,,,
2005-03-08,2005-Q1,14.122635,6.661620283018868,,,
2005-03-09,2005-Q1,15.462872,7.293807547169811,,,
2005-03-10,2005-Q1,14.997892,7.074477358490566,,,
2005-03-11,2005-Q1,15.745507,7.427125943396226,,,
2005-03-14,2005-Q1,16.155784,7.620652830188679,,,
2005-03-15,2005-Q1,16.329012,7.702364150943395,,,
2005-03-16,2005-Q1,16.174018,7.629253773584906,,,
2005-03-17,2005-Q1,15.654335,7.384120283018867,,,
2005-03-18,2005-Q1,15.380817,7.255102358490566,,,
2005-03-21,2005-Q1,15.289644,7.212096226415094,,,
2005-03-22,2005-Q1,15.079947,7.113182547169811,,,
2005-03-23,2005-Q1,14.423505,6.803540094339622,,,
2005-03-24,2005-Q1,14.095283,6.648718396226415,,,
2005-03-25,2005-Q1,14.095283,6.648718396226415,,,
2005-03-28,2005-Q1,14.952306,7.052974528301887,,,
2005-03-29,2005-Q1,14.350567,6.769135377358491,,,
2005-03-30,2005-Q1,14.031462,6.618614150943396,,,
2005-03-31,2005-Q1,14.441739,6.812141037735849,,,
2005-04-01,2005-Q2,15.27141,7.203495283018867,,,
2005-04-04,2005-Q2,15.481107,7.302408962264151,,,
2005-04-05,2005-Q2,15.654335,7.384120283018867,,,
2005-04-06,2005-Q2,16.028142,7.560444339622641,,,
2005-04-07,2005-Q2,16.055494,7.573346226415094,,,
2005-04-08,2005-Q2,15.617866,7.366917924528301,,,
2005-04-11,2005-Q2,16.374598,7.723866981132074,,,
2005-04-12,2005-Q2,17.961001,8.472170283018867,,,
2005-04-13,2005-Q2,17.341028,8.179730188679246,,,
2005-04-14,2005-Q2,17.341028,8.179730188679246,,,
2005-04-15,2005-Q2,16.793992,7.921694339622641,,,
2005-04-18,2005-Q2,17.286324,8.15392641509434,,,
2005-04-19,2005-Q2,17.678366,8.338851886792453,,,
2005-04-20,2005-Q2,17.760422,8.37755754716981,,,
2005-04-21,2005-Q2,18.061291,8.519476886792452,,,
2005-04-22,2005-Q2,17.915415,8.450667452830189,,,
2005-04-25,2005-Q2,18.033939,8.506575,,,
2005-04-26,2005-Q2,17.979236,8.480771698113207,,,
2005-04-27,2005-Q2,17.505138,8.257140566037735,,,
2005-04-28,2005-Q2,16.96722,8.003405660377359,,,
2005-04-29,2005-Q2,17.158682,8.0937179245283,,,
2005-05-02,2005-Q2,17.286324,8.15392641509434,,,
2005-05-03,2005-Q2,17.578076,8.291545283018868,,,
2005-05-04,2005-Q2,17.796891,8.394759905660376,,,
2005-05-05,2005-Q2,18.471568,8.713003773584905,,,
2005-05-06,2005-Q2,18.900079,8.915131603773585,6.670006391509434,,
2005-05-09,2005-Q2,19.365059,9.134461792452829,6.670006391509434,,
2005-05-10,2005-Q2,18.936548,8.932333962264149,6.670006391509434,,
2005-05-11,2005-Q2,19.118893,9.01834575471698,6.6920685,,
2005-05-12,2005-Q2,19.091542,9.005444339622642,6.71942025,,
2005-05-13,2005-Q2,19.966798,9.418300943396224,6.751115688679246,,
2005-05-16,2005-Q2,20.869407,9.844059905660377,6.786337735849056,,
2005-05-17,2005-Q2,20.778235,9.801054245283018,6.807840566037736,,
2005-05-18,2005-Q2,21.972596,10.364432075471695,6.9325577830188685,,
2005-05-19,2005-Q2,22.337286,10.536455660377358,7.063725943396227,,
2005-05-20,2005-Q2,23.075784,10.884803773584904,7.0938299528301885,,
2005-05-23,2005-Q2,23.394888,11.035324528301889,7.158338915094339,,
2005-05-24,2005-Q2,22.227879,10.48484858490566,7.20779575471698,,
2005-05-25,2005-Q2,22.774914,10.74288396226415,7.23359929245283,,
2005-05-26,2005-Q2,22.884321,10.794491037735847,7.2744549528301885,,
2005-05-27,2005-Q2,21.471146,10.127899056603772,7.298108254716981,,
2005-05-30,2005-Q2,22.009065,10.381634433962263,7.3346634433962254,,
2005-05-31,2005-Q2,23.066667,10.880503301886792,7.375519103773584,,
2005-06-01,2005-Q2,24.580132,12.735819689119172,7.384120283018867,,
2005-06-02,2005-Q2,23.52253,12.187839378238342,7.405623113207547,,
2005-06-03,2005-Q2,25.200105,13.057049222797929,7.493785141509433,,
2005-06-04,2005-Q2,25.209223,13.061773575129536,7.566895283018868,,
2005-06-06,2005-Q2,25.555679,13.241284455958551,7.596999528301886,,
2005-06-07,2005-Q2,26.038893,13.49165440414508,7.624953301886792,,
2005-06-08,2005-Q2,25.41892,13.170424870466322,7.66580896226415,,
2005-06-09,2005-Q2,27.050909,14.016015025906736,7.713115566037734,,
2005-06-10,2005-Q2,26.257708,13.605030051813472,7.822780660377358,,
2005-06-13,2005-Q2,25.528327,13.22711243523316,7.96255,,
2005-06-14,2005-Q2,25.48274,13.203492227979275,8.04856179245283,,
2005-06-15,2005-Q2,25.345982,13.13263316062176,8.12382216981132,,
2005-06-16,2005-Q2,25.546561,13.236560103626944,8.15392641509434,,
2005-06-17,2005-Q2,24.835415,12.86809067357513,8.166828301886792,,
2005-06-20,2005-Q2,24.744242,12.820850777202072,8.179730188679246,,
2005-06-21,2005-Q2,24.789829,12.84447098445596,8.21843537735849,,
2005-06-22,2005-Q2,24.85365,12.877538860103629,8.274342924528302,,
2005-06-23,2005-Q2,25.409802,13.165700518134717,8.31519858490566,,
2005-06-24,2005-Q2,25.181871,13.047601554404146,8.358204716981131,,
2005-06-27,2005-Q2,25.054229,12.981465803108808,8.386158726415093,,
2005-06-28,2005-Q2,25.026877,12.96729378238342,8.422713679245282,,
2005-06-29,2005-Q2,25.172754,13.042877720207256,8.461418867924529,,
2005-06-30,2005-Q2,25.282161,13.099565284974092,8.476470990566037,,
2005-07-01,2005-Q3,25.364216,13.142080829015544,8.493673349056603,,
2005-07-04,2005-Q3,25.592148,13.26018031088083,8.513025943396226,,
2005-07-05,2005-Q3,26.239473,13.595581865284975,8.616240330188678,,
2005-07-06,2005-Q3,25.965955,13.453862694300518,8.814067688679245,,
2005-07-07,2005-Q3,25.838314,13.387727461139898,8.923732783018867,,
2005-07-08,2005-Q3,26.1483,13.548341968911917,8.968889150943395,,
2005-07-11,2005-Q3,26.312411,13.633373575129534,9.011895047169812,,
2005-07-12,2005-Q3,27.297075,14.143562176165805,9.076403773584904,,
2005-07-13,2005-Q3,26.841212,13.907363730569948,9.276381367924524,,
2005-07-14,2005-Q3,27.032675,14.006567357512957,9.60967759433962,,
2005-07-15,2005-Q3,27.233254,14.110494300518134,9.822557075471696,,
2005-07-18,2005-Q3,26.622398,13.79398860103627,9.985979481132071,,
2005-07-19,2005-Q3,26.266825,13.609753886010363,10.246165566037734,,
2005-07-20,2005-Q3,26.175652,13.562513989637306,10.37303325471698,,
2005-07-21,2005-Q3,25.911252,13.425519170984456,10.433241509433962,,
2005-07-22,2005-Q3,26.075362,13.510550259067356,10.51065212264151,,
2005-07-25,2005-Q3,25.8839,13.411347150259068,10.639669811320754,,
2005-07-26,2005-Q3,25.68332,13.30741968911917,10.7686875,,
2005-07-27,2005-Q3,25.364216,13.142080829015544,10.83749716981132,,
