Date,Quarter,Close,PE
2005-01-03,2005-Q1,418.825,57.13847203274215
2005-01-04,2005-Q1,411.175,56.09481582537517
2005-01-05,2005-Q1,408.6,55.743519781718966
2005-01-06,2005-Q1,400.025,54.57366984993178
2005-01-07,2005-Q1,400.0,54.57025920873125
2005-01-10,2005-Q1,400.72499999999997,54.66916780354707
2005-01-11,2005-Q1,381.17499999999995,52.00204638472033
2005-01-12,2005-Q1,375.04999999999995,51.16643929058663
2005-01-13,2005-Q1,385.025,52.527285129604365
2005-01-14,2005-Q1,379.65,51.79399727148704
2005-01-17,2005-Q1,374.875,51.14256480218281
2005-01-18,2005-Q1,375.90000000000003,51.282401091405184
2005-01-19,2005-Q1,377.75000000000006,51.534788540245565
2005-01-20,2005-Q1,382.22500000000014,52.14529331514325
2005-01-21,2005-Q1,382.22500000000014,52.14529331514325
2005-01-24,2005-Q1,374.65000000000003,51.11186903137789
2005-01-25,2005-Q1,369.37500000000006,50.392223738062754
2005-01-26,2005-Q1,369.37500000000006,50.392223738062754
2005-01-27,2005-Q1,365.15000000000003,49.815825375170526
2005-01-28,2005-Q1,365.92500000000007,49.92155525238745
2005-01-31,2005-Q1,363.32500000000005,49.56684856753069
2005-02-01,2005-Q1,359.8750000000001,49.09618008185539
2005-02-02,2005-Q1,350.25000000000006,47.78308321964529
2005-02-03,2005-Q1,362.2000000000001,49.413369713506135
2005-02-04,2005-Q1,360.30000000000007,49.15416098226466
2005-02-07,2005-Q1,355.1000000000001,48.44474761255116
2005-02-08,2005-Q1,366.77500000000003,50.037517053206
2005-02-09,2005-Q1,374.6750000000001,51.115279672578446
2005-02-10,2005-Q1,374.2250000000001,51.05388813096862
2005-02-11,2005-Q1,370.20000000000005,50.50477489768076
2005-02-14,2005-Q1,364.45000000000005,49.72032742155525
2005-02-15,2005-Q1,364.90000000000003,49.78171896316507
2005-02-16,2005-Q1,356.32500000000005,48.6118690313779
2005-02-17,2005-Q1,357.40000000000003,48.75852660300136
2005-02-18,2005-Q1,354.27500000000003,48.33219645293315
2005-02-21,2005-Q1,351.2250000000001,47.91609822646658
2005-02-22,2005-Q1,349.9750000000001,47.745566166439296
2005-02-23,2005-Q1,355.0000000000001,48.43110504774898
2005-02-24,2005-Q1,346.2000000000001,47.23055934515689
2005-02-25,2005-Q1,348.7500000000001,47.57844474761255
2005-02-28,2005-Q1,356.62500000000006,48.65279672578445
2005-03-01,2005-Q1,353.62500000000006,51.47379912663755
2005-03-02,2005-Q1,358.95,52.24890829694323
2005-03-03,2005-Q1,357.925,52.09970887918486
2005-03-04,2005-Q1,357.37499999999994,52.01965065502184
2005-03-07,2005-Q1,357.875,52.0924308588064
2005-03-08,2005-Q1,356.075,51.83042212518195
2005-03-09,2005-Q1,350.475,51.015283842794766
2005-03-10,2005-Q1,349.7749999999999,50.913391557496354
2005-03-11,2005-Q1,358.1999999999999,52.13973799126637
2005-03-14,2005-Q1,358.24999999999983,52.14701601164483
2005-03-15,2005-Q1,356.5999999999999,51.90684133915576
2005-03-16,2005-Q1,350.6749999999999,51.04439592430859
2005-03-17,2005-Q1,356.9999999999999,51.96506550218341
2005-03-18,2005-Q1,355.0999999999999,51.68850072780205
2005-03-21,2005-Q1,351.6749999999999,51.18995633187773
2005-03-22,2005-Q1,341.8499999999999,49.75982532751092
2005-03-23,2005-Q1,335.02499999999986,48.76637554585152
2005-03-24,2005-Q1,344.9999999999999,50.21834061135371
2005-03-25,2005-Q1,344.9999999999999,50.21834061135371
2005-03-28,2005-Q1,345.1249999999999,50.23653566229985
2005-03-29,2005-Q1,344.1499999999998,50.09461426491994
2005-03-30,2005-Q1,356.4749999999999,51.88864628820961
2005-03-31,2005-Q1,349.9249999999999,50.93522561863173
2005-04-01,2005-Q2,351.1749999999999,51.11717612809316
2005-04-04,2005-Q2,352.4999999999999,51.31004366812227
2005-04-05,2005-Q2,349.9999999999999,50.946142649199416
2005-04-06,2005-Q2,353.5249999999998,51.45924308588064
2005-04-07,2005-Q2,355.1999999999998,51.70305676855895
2005-04-08,2005-Q2,354.09999999999985,51.5429403202329
2005-04-11,2005-Q2,349.99999999999983,50.946142649199416
2005-04-12,2005-Q2,351.7249999999998,51.19723435225619
2005-04-13,2005-Q2,351.3499999999998,51.14264919941776
2005-04-14,2005-Q2,351.3499999999998,51.14264919941776
2005-04-15,2005-Q2,350.02499999999975,50.94978165938864
2005-04-18,2005-Q2,350.49999999999983,51.01892285298399
2005-04-19,2005-Q2,358.2249999999998,52.143377001455605
2005-04-20,2005-Q2,358.1249999999998,52.12882096069869
2005-04-21,2005-Q2,360.1249999999998,52.419941775836975
2005-04-22,2005-Q2,362.52499999999975,52.769286754002906
2005-04-25,2005-Q2,363.69999999999976,52.94032023289665
2005-04-26,2005-Q2,369.9999999999998,53.85735080058224
2005-04-27,2005-Q2,357.2249999999998,51.99781659388646
2005-04-28,2005-Q2,355.4999999999998,51.7467248908297
2005-04-29,2005-Q2,361.69999999999976,52.64919941775837
2005-05-02,2005-Q2,354.9999999999998,51.67394468704512
2005-05-03,2005-Q2,350.57499999999976,51.02983988355167
2005-05-04,2005-Q2,349.9999999999998,50.946142649199416
2005-05-05,2005-Q2,349.8749999999998,50.92794759825328
2005-05-06,2005-Q2,349.7999999999998,50.91703056768559
2005-05-09,2005-Q2,349.37499999999983,50.8551673944687
2005-05-10,2005-Q2,354.2249999999998,51.56113537117904
2005-05-11,2005-Q2,357.3749999999998,52.01965065502184
2005-05-12,2005-Q2,364.82499999999976,53.104075691411936
2005-05-13,2005-Q2,364.94999999999976,53.12227074235808
2005-05-16,2005-Q2,364.0749999999998,52.99490538573508
2005-05-17,2005-Q2,361.2749999999998,52.58733624454148
2005-05-18,2005-Q2,374.87499999999983,54.566957787481805
2005-05-19,2005-Q2,369.99999999999983,53.85735080058224
2005-05-20,2005-Q2,364.99999999999983,53.12954876273653
2005-05-23,2005-Q2,362.29999999999984,52.73653566229986
2005-05-24,2005-Q2,365.2749999999998,53.169577874818046
2005-05-25,2005-Q2,365.5249999999998,53.20596797671033
2005-05-26,2005-Q2,362.9999999999998,52.838427947598255
2005-05-27,2005-Q2,366.7249999999998,53.380640465793306
2005-05-30,2005-Q2,368.2749999999998,53.60625909752547
2005-05-31,2005-Q2,373.02499999999986,54.29767103347889
2005-06-01,2005-Q2,365.77499999999986,40.55155210643016
2005-06-02,2005-Q2,362.4249999999999,40.18015521064302
2005-06-03,2005-Q2,363.02499999999986,40.24667405764966
2005-06-04,2005-Q2,362.57499999999993,40.19678492239468
2005-06-06,2005-Q2,365.5249999999999,40.52383592017738
2005-06-07,2005-Q2,367.65,40.75942350332594
2005-06-08,2005-Q2,359.9,39.90022172949002
2005-06-09,2005-Q2,367.475,40.74002217294901
2005-06-10,2005-Q2,355.52500000000003,39.41518847006652
2005-06-13,2005-Q2,354.275,39.27660753880266
2005-06-14,2005-Q2,362.45000000000005,40.1829268292683
2005-06-15,2005-Q2,364.4,40.39911308203991
2005-06-16,2005-Q2,364.5,40.41019955654102
2005-06-17,2005-Q2,358.95,39.79490022172949
2005-06-20,2005-Q2,354.725,39.32649667405765
2005-06-21,2005-Q2,355.95,39.46230598669623
2005-06-22,2005-Q2,350.04999999999995,38.80820399113082
2005-06-23,2005-Q2,351.59999999999997,38.98004434589801
2005-06-24,2005-Q2,353.67499999999995,39.21008869179601
2005-06-27,2005-Q2,359.74999999999994,39.88359201773836
2005-06-28,2005-Q2,359.37499999999994,39.8420177383592
2005-06-29,2005-Q2,356.59999999999997,39.53436807095344
2005-06-30,2005-Q2,366.87499999999994,40.67350332594235
2005-07-01,2005-Q3,362.92499999999995,40.235587583148565
2005-07-04,2005-Q3,362.49999999999994,40.188470066518846
2005-07-05,2005-Q3,358.1499999999999,39.70620842572062
2005-07-06,2005-Q3,353.5249999999999,39.19345898004435
2005-07-07,2005-Q3,355.125,39.37084257206209
2005-07-08,2005-Q3,357.675,39.65354767184036
2005-07-11,2005-Q3,357.45,39.628603104212864
2005-07-12,2005-Q3,369.6,40.97560975609757
2005-07-13,2005-Q3,362.475,40.18569844789357
2005-07-14,2005-Q3,357.02500000000003,39.581485587583146
2005-07-15,2005-Q3,372.82500000000005,41.33314855875832
2005-07-18,2005-Q3,363.90000000000003,40.34368070953437
2005-07-19,2005-Q3,370.00000000000006,41.019955654102
