Date,Quarter,Close,PE
2005-01-03,2005-Q1,11.375,3.5546875
2005-01-04,2005-Q1,11.305,3.5328125
2005-01-05,2005-Q1,10.755000000000003,3.3609375
2005-01-06,2005-Q1,10.550000000000002,3.296875
2005-01-07,2005-Q1,10.815000000000001,3.3796875
2005-01-10,2005-Q1,10.885,3.4015625
2005-01-11,2005-Q1,10.724999999999998,3.3515625
2005-01-12,2005-Q1,10.429999999999998,3.259375
2005-01-13,2005-Q1,10.659999999999998,3.33125
2005-01-14,2005-Q1,10.724999999999998,3.3515625
2005-01-17,2005-Q1,10.58,3.30625
2005-01-18,2005-Q1,10.575,3.3046875
2005-01-19,2005-Q1,10.41,3.253125
2005-01-20,2005-Q1,10.14,3.16875
2005-01-21,2005-Q1,10.14,3.16875
2005-01-24,2005-Q1,10.105,3.1578125
2005-01-25,2005-Q1,10.214999999999998,3.1921875
2005-01-26,2005-Q1,10.214999999999998,3.1921875
2005-01-27,2005-Q1,10.13,3.165625
2005-01-28,2005-Q1,10.584999999999999,3.3078125000000003
2005-01-31,2005-Q1,10.824999999999998,3.3828125
2005-02-01,2005-Q1,10.61,3.315625
2005-02-02,2005-Q1,10.595,3.3109375
2005-02-03,2005-Q1,11.0,3.4375
2005-02-04,2005-Q1,10.915,3.4109375
2005-02-07,2005-Q1,11.04,3.45
2005-02-08,2005-Q1,11.169999999999998,3.490625
2005-02-09,2005-Q1,11.024999999999999,3.4453125
2005-02-10,2005-Q1,11.009999999999998,3.440625
2005-02-11,2005-Q1,10.759999999999998,3.3625
2005-02-14,2005-Q1,11.494999999999997,3.5921875
2005-02-15,2005-Q1,11.579999999999998,3.61875
2005-02-16,2005-Q1,11.994999999999996,3.7484375
2005-02-17,2005-Q1,11.934999999999997,3.7296875
2005-02-18,2005-Q1,12.329999999999997,3.853125
2005-02-21,2005-Q1,12.494999999999994,3.9046875
2005-02-22,2005-Q1,13.004999999999994,4.0640625
2005-02-23,2005-Q1,13.029999999999994,4.071875
2005-02-24,2005-Q1,13.329999999999995,4.165625
2005-02-25,2005-Q1,12.969999999999995,4.053125
2005-02-28,2005-Q1,12.519999999999994,3.9125
2005-03-01,2005-Q1,12.494999999999994,3.470833333333333
2005-03-02,2005-Q1,13.789999999999996,3.8305555555555553
2005-03-03,2005-Q1,13.519999999999996,3.755555555555556
2005-03-04,2005-Q1,13.804999999999996,3.834722222222222
2005-03-07,2005-Q1,13.354999999999997,3.709722222222222
2005-03-08,2005-Q1,13.129999999999999,3.647222222222222
2005-03-09,2005-Q1,12.784999999999997,3.551388888888889
2005-03-10,2005-Q1,13.269999999999996,3.686111111111111
2005-03-11,2005-Q1,13.894999999999996,3.859722222222222
2005-03-14,2005-Q1,14.414999999999996,4.004166666666666
2005-03-15,2005-Q1,14.079999999999995,3.911111111111111
2005-03-16,2005-Q1,14.009999999999994,3.8916666666666666
2005-03-17,2005-Q1,13.599999999999994,3.7777777777777777
2005-03-18,2005-Q1,13.434999999999993,3.731944444444444
2005-03-21,2005-Q1,13.369999999999994,3.713888888888889
2005-03-22,2005-Q1,12.889999999999995,3.580555555555556
2005-03-23,2005-Q1,12.609999999999994,3.5027777777777773
2005-03-24,2005-Q1,12.279999999999994,3.411111111111111
2005-03-25,2005-Q1,12.279999999999994,3.411111111111111
2005-03-28,2005-Q1,12.759999999999994,3.5444444444444443
2005-03-29,2005-Q1,11.689999999999994,3.247222222222222
2005-03-30,2005-Q1,11.899999999999995,3.305555555555556
2005-03-31,2005-Q1,12.899999999999995,3.583333333333333
2005-04-01,2005-Q2,13.149999999999993,3.6527777777777777
